-- COMPILE DATE : Ver:10/21, BuildDate:Nov 29 2011 16:28:42, BuildVer:DIST --
[00:08:-100][S][KICKVOTE_RESULT] KickedUser:bwzj13d74dd(UID:1625103) Reason:0, Agreement:5, Disagreement:1
[21:06:0027][178.45.159.119:55599:1521610:7][ERROR]SendErrorMessage(UID:1521610, Protocol:3843, BackProtocol:3884,timestamp(18), Error:80000001, KillReason:7, Message:)
[21:06:-100][109.229.34.71:29701:1966686:22]KILL USER : (KillReasoun : 22)(1) 
[21:07:-100][178.45.159.119:55599:1521610:7]KILL USER : (KillReasoun : 7)(17439) 
[21:07:-100][178.89.204.135:50171:1521689:22]KILL USER : (KillReasoun : 22)(1) 
[21:14:-100][178.204.196.61:61888:2950595:22]KILL USER : (KillReasoun : 22)(1) 
[21:20:-100][31.162.170.140:34064:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[21:22:-100][31.162.170.140:34064:-1:2]KILL USER : (KillReasoun : 2)(17454) 
[21:24:-100][95.135.47.176:44225:1717695:22]KILL USER : (KillReasoun : 22)(1) 
[21:26:-100][213.87.242.27:36883:1170313:22]KILL USER : (KillReasoun : 22)(1) 
[21:31:0025][194.190.8.40:34300:2933315:7][ERROR]SendErrorMessage(UID:2933315, Protocol:3650, BackProtocol:2817,timestamp(1), Error:80000001, KillReason:7, Message:)
[21:33:-100][194.190.8.40:34300:2933315:7]KILL USER : (KillReasoun : 7)(17465) 
[21:37:-100][178.204.241.246:40914:2719123:22]KILL USER : (KillReasoun : 22)(1) 
[21:37:-100][85.174.125.192:44020:2595873:22]KILL USER : (KillReasoun : 22)(1) 
[21:42:-100][94.233.147.182:29645:2904523:22]KILL USER : (KillReasoun : 22)(1) 
[21:43:-100][31.163.56.184:14564:2953539:22]KILL USER : (KillReasoun : 22)(1) 
[21:43:-100][92.50.184.93:5060:2035259:22]KILL USER : (KillReasoun : 22)(1) 
[21:43:-100][109.165.10.107:4033:2159584:22]KILL USER : (KillReasoun : 22)(1) 
[21:48:0002][95.153.109.19:2753:1241060:7]TIMERSYNC Time ( UID:1241060, Time:87, Speed:1.000000 )
[21:48:0002][95.153.109.19:2753:1241060:7][ERROR]SendErrorMessage(UID:1241060, Protocol:3884, BackProtocol:3884,timestamp(0), Error:80001000, KillReason:7, Message:)
[21:50:-100][95.153.109.19:2753:1241060:7]KILL USER : (KillReasoun : 7)(17482) 
[21:50:-100][95.52.103.117:44227:1300964:14][ERROR]SendErrorMessage(UID:1300964, Protocol:0, BackProtocol:3884,timestamp(60), Error:800010ad, KillReason:14, Message:)
[21:51:-100][109.105.130.15:44981:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[21:51:-100][93.185.192.84:38662:2723114:22]KILL USER : (KillReasoun : 22)(1) 
[21:52:-100][95.52.103.117:44227:1300964:14]KILL USER : (KillReasoun : 14)(17484) 
[21:53:-100][109.105.130.15:44981:-1:2]KILL USER : (KillReasoun : 2)(17485) 
[21:57:-100][2.135.4.0:48837:2114048:22]KILL USER : (KillReasoun : 22)(1) 
[21:58:-100][178.93.206.251:50442:966071:22]KILL USER : (KillReasoun : 22)(1) 
[21:59:-100][S][KICKVOTE_RESULT] KickedUser:bwzo10ce30e(UID:1059557) Reason:0, Agreement:2, Disagreement:1
[21:59:-100][S][KICKVOTE_RESULT] KickedUser:bwze1518ed0(UID:1908296) Reason:0, Agreement:5, Disagreement:1
[21:59:-100][178.126.29.193:36364:2923323:22]KILL USER : (KillReasoun : 22)(1) 
[22:06:-100][178.140.249.138:31198:1253598:22]KILL USER : (KillReasoun : 22)(1) 
[22:13:-100][95.220.164.175:27910:2784738:6][ERROR]SendErrorMessage(UID:2784738, Protocol:0, BackProtocol:2819,timestamp(121), Error:800010af, KillReason:6, Message:)
[22:13:0033][217.66.156.87:46296:893152:7][ERROR]SendErrorMessage(UID:893152, Protocol:3650, BackProtocol:2817,timestamp(0), Error:80000001, KillReason:7, Message:)
[22:15:-100][95.220.164.175:27910:2784738:6]KILL USER : (KillReasoun : 6)(17507) 
[22:15:-100][217.66.156.87:46296:893152:7]KILL USER : (KillReasoun : 7)(17507) 
[22:17:-100][109.226.79.225:1473:1189533:22]KILL USER : (KillReasoun : 22)(1) 
[22:23:-100][178.64.87.207:10196:2037253:22]KILL USER : (KillReasoun : 22)(1) 
[22:27:-100][217.118.79.27:61831:1689984:22]KILL USER : (KillReasoun : 22)(1) 
[22:27:-100][176.14.63.186:39174:2620016:22]KILL USER : (KillReasoun : 22)(1) 
[22:30:-100][10.33.61.2:22662:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[22:32:-100][10.33.61.2:22662:-1:2]KILL USER : (KillReasoun : 2)(17524) 
[22:32:-100][178.46.127.174:61188:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[22:33:0031][95.156.92.174:13063:1059557:7][ERROR]SendErrorMessage(UID:1059557, Protocol:3587, BackProtocol:3855,timestamp(41), Error:80000001, KillReason:7, Message:)
[22:34:-100][178.46.127.174:61188:-1:2]KILL USER : (KillReasoun : 2)(17526) 
[22:35:-100][95.156.92.174:13063:1059557:7]KILL USER : (KillReasoun : 7)(17527) 
[22:44:-100][77.91.198.99:63453:1001457:22]KILL USER : (KillReasoun : 22)(1) 
[22:49:0001][109.239.20.88:31505:-1:7][ERROR]SendErrorMessage(UID:-1, Protocol:46284, BackProtocol:0,timestamp(11), Error:800010d3, KillReason:7, Message:)
[22:51:-100][109.239.20.88:31505:-1:7]KILL USER : (KillReasoun : 7)(17543) 
[22:54:-100][178.172.183.53:62724:1208439:22]KILL USER : (KillReasoun : 22)(1) 
[22:58:-100][S][KICKVOTE_RESULT] KickedUser:bwzm16b176a(UID:2197805) Reason:0, Agreement:10, Disagreement:1
[22:58:-100][95.135.50.212:14086:1967972:22]KILL USER : (KillReasoun : 22)(1) 
[23:00:-100][178.93.142.190:7723:1157443:22]KILL USER : (KillReasoun : 22)(1) 
[23:04:-100][178.167.65.201:48839:1285851:22]KILL USER : (KillReasoun : 22)(1) 
[23:07:0037][83.149.38.145:17500:-1:7][ERROR]SendErrorMessage(UID:-1, Protocol:43017, BackProtocol:0,timestamp(12), Error:800010d3, KillReason:7, Message:)
[23:09:-100][83.149.38.145:17500:-1:7]KILL USER : (KillReasoun : 7)(17561) 
[23:11:-100][31.162.139.172:19938:994329:22]KILL USER : (KillReasoun : 22)(1) 
[23:17:-100][95.188.6.110:4550:2953072:22]KILL USER : (KillReasoun : 22)(1) 
[23:17:-100][213.87.135.146:59833:2944520:22]KILL USER : (KillReasoun : 22)(1) 
[23:17:-100][S][KICKVOTE_RESULT] KickedUser:edyson75(UID:428906) Reason:0, Agreement:7, Disagreement:1
[23:19:-100][46.147.220.63:50887:2732299:22]KILL USER : (KillReasoun : 22)(1) 
[23:22:-100][188.16.240.184:31246:2886003:22]KILL USER : (KillReasoun : 22)(1) 
[23:24:-100][S][KICKVOTE_RESULT] KickedUser:bwzh13a2d09(UID:1578643) Reason:0, Agreement:7, Disagreement:1
[23:24:0006][46.229.103.54:23510:2197805:7][ERROR]SendErrorMessage(UID:2197805, Protocol:3843, BackProtocol:3855,timestamp(28), Error:80000001, KillReason:7, Message:)
[23:25:-100][213.87.242.27:17563:1170313:22]KILL USER : (KillReasoun : 22)(1) 
[23:26:-100][46.229.103.54:23510:2197805:7]KILL USER : (KillReasoun : 7)(17578) 
[23:27:-100][188.227.221.107:19717:2953278:22]KILL USER : (KillReasoun : 22)(1) 
[23:28:-100][178.121.69.238:34577:2708429:22]KILL USER : (KillReasoun : 22)(1) 
[23:32:-100][79.137.204.168:13276:1451879:22]KILL USER : (KillReasoun : 22)(1) 
[23:33:0034][46.160.5.172:61122:428906:7][ERROR]SendErrorMessage(UID:428906, Protocol:3843, BackProtocol:3884,timestamp(19), Error:80000001, KillReason:7, Message:)
[23:34:-100][94.20.91.212:64525:1704420:22]KILL USER : (KillReasoun : 22)(1) 
[23:35:-100][46.160.5.172:61122:428906:7]KILL USER : (KillReasoun : 7)(17587) 
[23:46:-100][95.129.239.222:32006:2567197:22]KILL USER : (KillReasoun : 22)(1) 
[23:46:-100][178.177.0.92:16871:2266672:22]KILL USER : (KillReasoun : 22)(1) 
[23:46:-100][46.22.231.71:58990:553455:22]KILL USER : (KillReasoun : 22)(1) 
[23:47:-100][31.163.119.189:12556:1442875:22]KILL USER : (KillReasoun : 22)(1) 
[23:47:-100][31.162.80.46:24804:2379078:22]KILL USER : (KillReasoun : 22)(1) 
[23:47:-100][95.67.178.121:43783:2553212:22]KILL USER : (KillReasoun : 22)(1) 
[23:47:-100][178.209.236.170:50886:2863623:22]KILL USER : (KillReasoun : 22)(1) 
[23:50:-100][2.95.94.38:521:181857:22]KILL USER : (KillReasoun : 22)(1) 
[23:50:-100][95.67.250.49:64265:2912419:22]KILL USER : (KillReasoun : 22)(1) 
[23:50:-100][178.177.14.229:13326:743166:22]KILL USER : (KillReasoun : 22)(1) 
[23:51:-100][217.118.81.20:11445:2219497:22]KILL USER : (KillReasoun : 22)(1) 
[23:51:-100][92.54.123.186:63717:2917858:22]KILL USER : (KillReasoun : 22)(1) 
[23:51:-100][109.105.130.15:21725:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[23:51:-100][2.135.4.0:11974:2114048:22]KILL USER : (KillReasoun : 22)(1) 
[23:51:-100][188.123.230.140:43920:1293502:22]KILL USER : (KillReasoun : 22)(1) 
[23:51:-100][95.135.65.25:14644:2714467:22]KILL USER : (KillReasoun : 22)(1) 
[23:53:-100][109.105.130.15:21725:-1:2]KILL USER : (KillReasoun : 2)(17605) 
[23:56:0036][178.76.40.122:4904:2712854:7]TIMERSYNC Time ( UID:2712854, Time:95, Speed:1.000000 )
[23:56:0036][178.76.40.122:4904:2712854:7][ERROR]SendErrorMessage(UID:2712854, Protocol:3884, BackProtocol:3884,timestamp(0), Error:80001000, KillReason:7, Message:)
[23:57:-100][83.149.3.135:30756:1335498:22]KILL USER : (KillReasoun : 22)(1) 
[23:57:-100][178.76.40.122:4904:2712854:7]KILL USER : (KillReasoun : 7)(17609) 
[23:57:-100][46.146.217.34:7366:2691132:22]KILL USER : (KillReasoun : 22)(1) 
[23:57:-100][91.78.149.96:34753:2561580:22]KILL USER : (KillReasoun : 22)(1) 
[23:57:-100][84.244.20.99:53256:2867603:22]KILL USER : (KillReasoun : 22)(1) 
[23:57:-100][62.165.61.68:31945:2158508:22]KILL USER : (KillReasoun : 22)(1) 
[23:57:-100][178.89.175.68:62203:1521689:22]KILL USER : (KillReasoun : 22)(1) 
[23:57:-100][217.66.146.192:14246:2880442:22]KILL USER : (KillReasoun : 22)(1) 
[23:57:-100][93.100.185.21:7898:1162018:22]KILL USER : (KillReasoun : 22)(1) 
[24:00:-100][188.232.166.248:51648:841924:22]KILL USER : (KillReasoun : 22)(1) 
[24:00:-100][77.51.42.192:49478:2503986:22]KILL USER : (KillReasoun : 22)(1) 
[24:00:-100][46.158.107.171:29700:2924445:22]KILL USER : (KillReasoun : 22)(1) 
[24:01:-100][93.185.192.84:3855:2723114:22]KILL USER : (KillReasoun : 22)(1) 
[24:01:-100][85.26.241.95:17560:2459670:22]KILL USER : (KillReasoun : 22)(1) 
[24:01:-100][178.95.11.36:56327:1094804:22]KILL USER : (KillReasoun : 22)(1) 
[24:02:-100][109.62.145.151:37061:1343276:22]KILL USER : (KillReasoun : 22)(1) 
[24:05:-100][188.227.223.206:30522:2455663:22]KILL USER : (KillReasoun : 22)(1) 
[24:07:-100][95.221.172.76:36808:1819611:22]KILL USER : (KillReasoun : 22)(1) 
[24:08:-100][2.134.192.109:14609:2785515:22]KILL USER : (KillReasoun : 22)(1) 
[24:08:-100][85.26.234.156:23341:2839426:22]KILL USER : (KillReasoun : 22)(1) 
[24:08:-100][193.161.12.186:24513:2898505:22]KILL USER : (KillReasoun : 22)(1) 
[24:09:-100][217.118.81.22:63389:1861302:22]KILL USER : (KillReasoun : 22)(1) 
[24:10:-100][77.79.179.196:42185:760086:22]KILL USER : (KillReasoun : 22)(1) 
[24:10:-100][178.216.153.193:55256:2810937:22]KILL USER : (KillReasoun : 22)(1) 
[24:11:-100][95.29.120.53:61132:2638501:22]KILL USER : (KillReasoun : 22)(1) 
[24:11:-100][91.77.94.126:55560:724884:22]KILL USER : (KillReasoun : 22)(1) 
[24:15:-100][109.165.41.154:49415:1485516:22]KILL USER : (KillReasoun : 22)(1) 
[24:17:-100][94.181.85.33:64760:944352:22]KILL USER : (KillReasoun : 22)(1) 
[24:17:-100][10.33.39.66:34971:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[24:17:-100][109.105.131.90:32679:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[24:17:-100][188.19.107.37:35089:1440425:22]KILL USER : (KillReasoun : 22)(1) 
[24:18:-100][92.127.235.75:35823:790593:22]KILL USER : (KillReasoun : 22)(1) 
[24:18:-100][46.158.104.152:64200:2617234:22]KILL USER : (KillReasoun : 22)(1) 
[24:19:-100][83.149.3.131:36163:1845085:22]KILL USER : (KillReasoun : 22)(1) 
[24:19:-100][10.33.39.66:34971:-1:2]KILL USER : (KillReasoun : 2)(17631) 
[24:19:-100][109.105.131.90:32679:-1:2]KILL USER : (KillReasoun : 2)(17631) 
[24:20:-100][95.27.56.125:16649:2620016:22]KILL USER : (KillReasoun : 22)(1) 
[24:20:-100][94.51.194.212:43238:2731511:22]KILL USER : (KillReasoun : 22)(1) 
[24:20:-100][94.31.240.63:45769:2940606:22]KILL USER : (KillReasoun : 22)(1) 
[24:22:-100][93.157.168.26:60121:2389089:22]KILL USER : (KillReasoun : 22)(1) 
[24:23:-100][31.171.1.248:5627:1112986:22]KILL USER : (KillReasoun : 22)(1) 
[24:23:-100][89.189.170.35:55760:2579130:22]KILL USER : (KillReasoun : 22)(1) 
[24:24:-100][188.253.159.191:44397:2582058:22]KILL USER : (KillReasoun : 22)(1) 
[24:25:-100][213.87.74.55:33587:58868:22]KILL USER : (KillReasoun : 22)(1) 
[24:27:-100][178.76.218.13:42436:2460667:22]KILL USER : (KillReasoun : 22)(1) 
[24:28:-100][78.132.201.51:25093:2703132:22]KILL USER : (KillReasoun : 22)(1) 
[24:28:-100][46.180.171.118:64468:2676960:22]KILL USER : (KillReasoun : 22)(1) 
[24:28:-100][31.171.53.214:21512:2713836:22]KILL USER : (KillReasoun : 22)(1) 
[24:28:-100][46.47.241.84:50167:2953615:22]KILL USER : (KillReasoun : 22)(1) 
[24:28:-100][46.241.49.24:23570:802622:22]KILL USER : (KillReasoun : 22)(1) 
[24:29:-100][10.33.61.2:30372:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[24:30:-100][188.253.184.180:19753:1272079:22]KILL USER : (KillReasoun : 22)(1) 
[24:31:-100][10.33.61.2:30372:-1:2]KILL USER : (KillReasoun : 2)(17643) 
[24:32:-100][213.184.224.41:9514:1245163:22]KILL USER : (KillReasoun : 22)(1) 
[24:32:-100][109.86.9.215:43853:2647071:22]KILL USER : (KillReasoun : 22)(1) 
[24:32:-100][46.22.231.71:14191:901391:22]KILL USER : (KillReasoun : 22)(1) 
[24:32:-100][178.187.23.40:23524:1587150:22]KILL USER : (KillReasoun : 22)(1) 
[24:32:0021][31.162.152.229:48398:990274:7][ERROR]SendErrorMessage(UID:990274, Protocol:3855, BackProtocol:3855,timestamp(0), Error:80001000, KillReason:7, Message:)
[24:34:-100][31.162.152.229:48398:990274:7]KILL USER : (KillReasoun : 7)(17646) 
[24:36:-100][S][KICKVOTE_RESULT] KickedUser:bwzp1b15822(UID:2872868) Reason:0, Agreement:6, Disagreement:2
[24:38:-100][46.150.77.198:44747:779635:22]KILL USER : (KillReasoun : 22)(1) 
[24:38:-100][95.153.117.33:18950:1014140:22]KILL USER : (KillReasoun : 22)(1) 
[24:38:-100][93.127.102.56:17926:2334248:22]KILL USER : (KillReasoun : 22)(1) 
[24:38:-100][95.135.146.53:13317:1685988:22]KILL USER : (KillReasoun : 22)(1) 
[24:38:-100][109.165.10.107:38106:2142164:22]KILL USER : (KillReasoun : 22)(1) 
[24:39:-100][46.228.179.131:48910:1989081:22]KILL USER : (KillReasoun : 22)(1) 
[24:39:-100][213.133.162.152:35301:1152633:22]KILL USER : (KillReasoun : 22)(1) 
[24:40:-100][46.8.99.66:28130:1389189:22]KILL USER : (KillReasoun : 22)(1) 
[24:41:-100][178.186.184.162:60354:2953640:22]KILL USER : (KillReasoun : 22)(1) 
[24:41:-100][92.115.192.82:33540:2158511:22]KILL USER : (KillReasoun : 22)(1) 
[24:42:-100][178.47.173.196:63496:2016380:22]KILL USER : (KillReasoun : 22)(1) 
[24:42:-100][89.222.190.41:31437:2571494:22]KILL USER : (KillReasoun : 22)(1) 
[24:42:-100][89.23.163.207:54278:1066940:22]KILL USER : (KillReasoun : 22)(1) 
[24:42:-100][46.158.133.94:21463:2912550:22]KILL USER : (KillReasoun : 22)(1) 
[24:42:-100][178.44.187.77:22796:1111290:22]KILL USER : (KillReasoun : 22)(1) 
[24:48:-100][83.234.218.97:39414:98318:22]KILL USER : (KillReasoun : 22)(1) 
[24:49:-100][95.29.138.219:4625:941538:22]KILL USER : (KillReasoun : 22)(1) 
[24:49:-100][217.25.80.232:7879:840058:22]KILL USER : (KillReasoun : 22)(1) 
[24:49:-100][178.206.154.29:49373:2674152:22]KILL USER : (KillReasoun : 22)(1) 
[24:49:-100][213.87.131.120:43855:1304010:22]KILL USER : (KillReasoun : 22)(1) 
[24:51:-100][91.77.50.57:9921:2181847:22]KILL USER : (KillReasoun : 22)(1) 
[24:51:-100][178.45.77.26:29376:1496620:22]KILL USER : (KillReasoun : 22)(1) 
[24:52:-100][46.39.5.62:8718:2832053:22]KILL USER : (KillReasoun : 22)(1) 
[24:59:-100][178.234.219.227:41425:2819497:22]KILL USER : (KillReasoun : 22)(1) 
[24:59:-100][83.237.31.199:59108:2574360:22]KILL USER : (KillReasoun : 22)(1) 
[24:59:-100][109.161.87.96:47342:2751410:22]KILL USER : (KillReasoun : 22)(1) 
[24:59:-100][95.181.75.241:707:-1:22]KILL USER : (KillReasoun : 22)(1) 
[24:59:-100][178.206.108.115:16853:686063:22]KILL USER : (KillReasoun : 22)(1) 
[25:00:-100][213.87.242.27:65334:1170313:22]KILL USER : (KillReasoun : 22)(1) 
[25:01:-100][95.29.104.114:44736:2774063:22]KILL USER : (KillReasoun : 22)(1) 
[25:01:-100][109.111.135.227:34008:2030574:22]KILL USER : (KillReasoun : 22)(1) 
[25:02:-100][77.75.131.35:9924:2811370:22]KILL USER : (KillReasoun : 22)(1) 
[25:03:-100][109.205.254.7:55364:2856464:22]KILL USER : (KillReasoun : 22)(1) 
[25:03:-100][46.45.227.170:4600:2751768:22]KILL USER : (KillReasoun : 22)(1) 
[25:03:-100][2.93.226.241:13077:2016313:22]KILL USER : (KillReasoun : 22)(1) 
[25:03:-100][178.68.178.102:55499:2948730:22]KILL USER : (KillReasoun : 22)(1) 
[25:06:-100][212.26.252.189:13473:2945845:22]KILL USER : (KillReasoun : 22)(1) 
[25:06:-100][79.164.127.37:45787:2665292:22]KILL USER : (KillReasoun : 22)(1) 
[25:06:-100][188.186.49.41:65226:2304932:22]KILL USER : (KillReasoun : 22)(1) 
[25:09:-100][95.72.79.220:14853:1962696:22]KILL USER : (KillReasoun : 22)(1) 
[25:09:-100][94.20.112.206:41523:2304606:22]KILL USER : (KillReasoun : 22)(1) 
[25:09:-100][188.253.208.110:19720:796280:22]KILL USER : (KillReasoun : 22)(1) 
[25:11:-100][85.26.231.101:43280:2550135:22]KILL USER : (KillReasoun : 22)(1) 
[25:12:-100][176.195.108.197:50995:1605786:22]KILL USER : (KillReasoun : 22)(1) 
[25:12:-100][31.23.92.92:53517:2488153:22]KILL USER : (KillReasoun : 22)(1) 
[25:12:-100][109.73.195.62:61702:2637310:22]KILL USER : (KillReasoun : 22)(1) 
[25:13:-100][95.26.45.114:59909:2935008:22]KILL USER : (KillReasoun : 22)(1) 
[25:17:-100][S][KICKVOTE_RESULT] KickedUser:bwzq122db45(UID:1286609) Reason:1, Agreement:3, Disagreement:1
[25:17:0001][213.154.27.31:22833:-1:7][ERROR]SendErrorMessage(UID:-1, Protocol:50441, BackProtocol:0,timestamp(7), Error:800010d3, KillReason:7, Message:)
[25:18:-100][95.71.112.64:33475:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[25:19:-100][213.154.27.31:22833:-1:7]KILL USER : (KillReasoun : 7)(17691) 
[25:19:-100][188.162.191.181:38671:2953610:22]KILL USER : (KillReasoun : 22)(1) 
[25:19:-100][146.247.32.14:3905:367858:22]KILL USER : (KillReasoun : 22)(1) 
[25:19:-100][178.93.111.20:14394:1538667:22]KILL USER : (KillReasoun : 22)(1) 
[25:20:-100][95.71.112.64:33475:-1:2]KILL USER : (KillReasoun : 2)(17692) 
[25:22:-100][178.249.56.2:24516:2942539:22]KILL USER : (KillReasoun : 22)(1) 
[25:23:-100][178.89.119.170:60126:2953476:22]KILL USER : (KillReasoun : 22)(1) 
[25:28:-100][178.204.241.246:51410:2719123:22]KILL USER : (KillReasoun : 22)(1) 
[25:29:-100][83.234.218.97:4861:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[25:29:-100][95.153.109.19:16833:1241060:22]KILL USER : (KillReasoun : 22)(1) 
[25:31:-100][83.234.218.97:4861:-1:2]KILL USER : (KillReasoun : 2)(17703) 
[25:32:-100][84.51.218.29:7108:2902001:22]KILL USER : (KillReasoun : 22)(1) 
[25:35:-100][91.196.96.158:34308:2109857:22]KILL USER : (KillReasoun : 22)(1) 
[25:35:-100][S][KICKVOTE_RESULT] KickedUser:bwzn11f6d56(UID:1245583) Reason:0, Agreement:7, Disagreement:2
[25:36:0059][188.253.184.180:22313:1245583:7][ERROR]SendErrorMessage(UID:1245583, Protocol:3855, BackProtocol:3847,timestamp(10), Error:80000001, KillReason:7, Message:)
[25:38:-100][188.253.184.180:22313:1245583:7]KILL USER : (KillReasoun : 7)(17710) 
[25:38:-100][92.101.185.79:42455:2945434:22]KILL USER : (KillReasoun : 22)(1) 
[25:39:-100][31.163.56.184:25572:2953539:22]KILL USER : (KillReasoun : 22)(1) 
[25:48:0019][178.212.103.23:11237:-1:7][ERROR]SendErrorMessage(UID:-1, Protocol:43017, BackProtocol:0,timestamp(11), Error:800010d3, KillReason:7, Message:)
[25:50:-100][178.212.103.23:11237:-1:7]KILL USER : (KillReasoun : 7)(17722) 
[25:51:-100][109.105.130.15:2019:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[25:53:-100][109.105.130.15:2019:-1:2]KILL USER : (KillReasoun : 2)(17725) 
[25:57:-100][178.67.116.103:28096:2923968:22]KILL USER : (KillReasoun : 22)(1) 
[25:57:-100][46.249.0.114:62369:1151028:22]KILL USER : (KillReasoun : 22)(1) 
[25:58:0044][178.76.22.34:10763:-1:7][ERROR]SendErrorMessage(UID:-1, Protocol:46284, BackProtocol:0,timestamp(11), Error:800010d3, KillReason:7, Message:)
[25:58:-100][83.149.2.76:2376:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[25:58:-100][193.104.85.252:37384:2601568:22]KILL USER : (KillReasoun : 22)(1) 
[25:59:-100][178.76.22.34:10763:-1:7]KILL USER : (KillReasoun : 7)(17731) 
[25:59:0000][95.73.143.220:44584:-1:7][ERROR]SendErrorMessage(UID:-1, Protocol:43017, BackProtocol:0,timestamp(1), Error:800010d3, KillReason:7, Message:)
[26:00:-100][83.149.2.76:2376:-1:2]KILL USER : (KillReasoun : 2)(17732) 
[26:01:-100][95.73.143.220:44584:-1:7]KILL USER : (KillReasoun : 7)(17733) 
[26:03:-100][95.153.176.217:56252:2664445:22]KILL USER : (KillReasoun : 22)(1) 
[26:11:-100][213.87.74.55:54618:58868:22]KILL USER : (KillReasoun : 22)(1) 
[26:11:-100][213.87.122.237:63379:850923:22]KILL USER : (KillReasoun : 22)(1) 
[26:14:-100][46.70.219.182:44889:2468391:22]KILL USER : (KillReasoun : 22)(1) 
[26:20:-100][92.46.141.22:42246:-1:22]KILL USER : (KillReasoun : 22)(1) 
[26:26:-100][91.122.181.25:60112:2552171:22]KILL USER : (KillReasoun : 22)(1) 
[26:27:-100][109.127.36.202:30471:296273:22]KILL USER : (KillReasoun : 22)(1) 
[26:27:-100][95.135.36.85:47371:2616869:22]KILL USER : (KillReasoun : 22)(1) 
[26:28:0016][95.110.66.173:40761:-1:7][ERROR]SendErrorMessage(UID:-1, Protocol:22725, BackProtocol:0,timestamp(3), Error:800010d3, KillReason:7, Message:)
[26:29:-100][10.33.61.2:707:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[26:29:-100][95.110.66.173:40761:-1:7]KILL USER : (KillReasoun : 7)(17761) 
[26:30:-100][83.237.11.6:47377:1708299:22]KILL USER : (KillReasoun : 22)(1) 
[26:31:-100][10.33.61.2:707:-1:2]KILL USER : (KillReasoun : 2)(17763) 
[26:34:-100][95.26.21.56:16846:508748:22]KILL USER : (KillReasoun : 22)(1) 
[26:37:-100][109.165.10.107:58074:2142164:22]KILL USER : (KillReasoun : 22)(1) 
[26:42:-100][46.249.0.0:23436:1038800:22]KILL USER : (KillReasoun : 22)(1) 
[26:43:-100][S][KICKVOTE_RESULT] KickedUser:bwzv1a38a25(UID:2757931) Reason:0, Agreement:2, Disagreement:1
[26:43:-100][83.149.2.36:4371:2292322:22]KILL USER : (KillReasoun : 22)(1) 
[26:49:0062][134.255.149.66:27331:-1:7][ERROR]SendErrorMessage(UID:-1, Protocol:52012, BackProtocol:0,timestamp(7), Error:800010d3, KillReason:7, Message:)
[26:50:-100][S][KICKVOTE_RESULT] KickedUser:bwzx10e0e25(UID:1071280) Reason:0, Agreement:6, Disagreement:2
[26:51:-100][134.255.149.66:27331:-1:7]KILL USER : (KillReasoun : 7)(17783) 
[26:52:-100][62.192.229.136:6851:991363:22]KILL USER : (KillReasoun : 22)(1) 
[26:53:-100][83.149.3.143:56858:1335498:22]KILL USER : (KillReasoun : 22)(1) 
[26:55:-100][93.80.13.144:30194:2502391:22]KILL USER : (KillReasoun : 22)(1) 
[26:57:0045][89.147.215.13:38743:704741:7][ERROR]SendErrorMessage(UID:704741, Protocol:2829, BackProtocol:2829,timestamp(6), Error:80000004, KillReason:7, Message:)
[26:58:-100][109.171.90.182:32782:2856044:22]KILL USER : (KillReasoun : 22)(1) 
[26:59:-100][89.147.215.13:38743:704741:7]KILL USER : (KillReasoun : 7)(17791) 
[27:00:-100][80.83.238.88:47678:-1:2][ERROR]SendErrorMessage(UID:-1, Protocol:0, BackProtocol:0,timestamp(41), Error:800010af, KillReason:2, Message:)
[27:02:-100][80.83.238.88:47678:-1:2]KILL USER : (KillReasoun : 2)(17794) 
